Longitude,Latitude,Year,Month,Day,Depth,Chlorophyll
-70.02,40.036,2015,10,19,2.11,1.299
-70.643,39.966,2015,10,19,0.2,2.029
-70.022,40.033,2015,10,19,0.53,1.35
-70.014,39.348,2015,10,19,0.34,0.338
-144.809,50.089,2015,10,19,0.24,1.059
-144.596,50.263,2015,10,19,0.18,0.576
-70.64,39.962,2015,10,19,0.22,2.168
-70.02,40.023,2015,10,19,0.65,1.336
-89.362,-52.881,2015,10,19,0.2,0.792
-70.637,39.959,2015,10,19,0.23,2.139
-70.021,40.02,2015,10,19,0.54,1.11
-70.635,39.955,2015,10,19,0.2,2.146
-70.018,40.011,2015,10,19,1.83,1.767
-70.019,40.006,2015,10,19,0.56,1.832
-70.004,39.338,2015,10,19,0.32,0.418
-144.422,49.994,2015,10,19,0.22,1.836
-70.631,39.952,2015,10,19,0.26,2.124
-39.772,59.941,2015,10,19,0.1,1.08
-144.803,50.076,2015,10,19,0.23,1.296
-70.628,39.948,2015,10,19,0.26,2.38
-70.016,39.995,2015,10,19,2.24,1.343
-70.016,39.991,2015,10,19,0.73,1.234
-70.004,39.35,2015,10,19,0.32,0.389
-70.625,39.946,2015,10,19,0.24,2.219
-70.017,39.977,2015,10,19,2.33,1.161
-89.35,-52.892,2015,10,19,0.36,0.821
-70.621,39.943,2015,10,19,0.22,2.088
-70.019,39.973,2015,10,19,0.54,1.321
-70.022,39.967,2015,10,19,1.87,1.124
-70.616,39.941,2015,10,19,0.24,2.037
-70.023,39.963,2015,10,19,0.53,1.059
-70.0,39.378,2015,10,19,0.33,0.396
-70.611,39.937,2015,10,19,0.25,1.095
-70.015,39.948,2015,10,19,3.0,1.314
-70.606,39.934,2015,10,19,0.26,1.08
-70.015,39.943,2015,10,19,0.72,0.745
-42.505,-42.866,2015,10,19,0.17,0.374
-70.601,39.929,2015,10,19,0.26,0.861
-70.017,39.926,2015,10,19,2.56,0.964
-70.007,39.405,2015,10,19,0.34,0.504
-144.811,50.089,2015,10,19,0.39,0.905
-144.512,50.304,2015,10,19,0.2,1.289
-89.36,-52.904,2015,10,19,0.63,0.497
-70.595,39.925,2015,10,19,0.26,1.241
-70.018,39.922,2015,10,19,0.53,0.526
-144.517,50.01,2015,10,19,0.38,1.728
-70.59,39.92,2015,10,19,0.26,0.978
-39.76,59.946,2015,10,19,0.1,0.526
-70.016,39.908,2015,10,19,2.79,0.533
-70.016,39.905,2015,10,19,0.56,0.737
-70.008,39.432,2015,10,19,0.36,0.425
-70.584,39.916,2015,10,19,0.27,1.161
-144.792,50.088,2015,10,19,0.53,1.152
-70.577,39.911,2015,10,19,0.25,1.095
-70.013,39.891,2015,10,19,1.74,0.701
-70.014,39.886,2015,10,19,0.57,0.985
-89.378,-52.899,2015,10,19,0.12,0.194
-70.009,39.871,2015,10,19,2.39,1.35
-70.011,39.459,2015,10,19,0.35,0.425
-70.009,39.866,2015,10,19,0.55,1.701
-144.769,50.079,2015,10,19,0.12,0.635
-70.539,39.907,2015,10,19,0.25,1.475
-70.003,39.85,2015,10,19,2.68,1.46
-70.004,39.846,2015,10,19,0.53,1.643
-70.016,39.487,2015,10,19,0.35,0.605
-144.411,50.333,2015,10,19,0.11,0.605
-144.605,50.013,2015,10,19,0.11,1.318
-70.001,39.827,2015,10,20,2.01,1.854
-42.557,-42.856,2015,10,20,0.14,1.267
-89.373,-52.884,2015,10,20,0.16,0.698
-70.003,39.824,2015,10,20,0.62,1.679
-39.741,59.973,2015,10,20,0.11,1.153
-70.509,39.895,2015,10,20,0.22,1.256
-70.03,39.517,2015,10,20,0.35,0.605
-144.395,50.318,2015,10,20,0.11,1.202
-70.025,39.823,2015,10,20,2.18,1.394
-70.03,39.823,2015,10,20,0.54,1.847
-70.788,39.882,2015,10,20,0.57,0.0657
-144.814,50.086,2015,10,20,0.11,1.274
-70.053,39.828,2015,10,20,2.24,1.993
-70.058,39.829,2015,10,20,0.56,1.913
-89.356,-52.879,2015,10,20,0.15,0.706
-70.474,39.883,2015,10,20,0.21,1.453
-70.083,39.833,2015,10,20,2.0,1.234
-70.088,39.834,2015,10,20,0.49,2.54
-144.694,50.032,2015,10,20,0.18,1.937
-70.108,39.833,2015,10,20,1.91,0.993
-144.803,50.078,2015,10,20,0.17,1.518
-70.112,39.833,2015,10,20,0.68,1.051
-39.666,59.964,2015,10,20,0.2,0.869
-89.351,-52.892,2015,10,20,0.22,0.77
-70.436,39.871,2015,10,20,0.23,1.467
-70.131,39.834,2015,10,20,2.48,0.701
-70.116,39.563,2015,10,20,0.35,0.331
-70.133,39.834,2015,10,20,0.69,0.613
-42.624,-42.857,2015,10,20,0.11,0.288
-144.339,50.249,2015,10,20,0.11,1.627
-70.152,39.831,2015,10,20,1.84,0.475
-70.153,39.831,2015,10,20,0.56,0.416
-70.408,39.857,2015,10,20,0.22,0.679
-144.802,50.073,2015,10,20,0.24,1.008
-70.174,39.83,2015,10,20,2.75,0.46
-70.176,39.83,2015,10,20,0.51,0.416
-144.758,50.059,2015,10,20,0.43,1.786
-89.365,-52.905,2015,10,20,0.25,0.41
-70.393,39.848,2015,10,20,0.22,0.701
-70.187,39.832,2015,10,20,2.46,0.562
-70.186,39.835,2015,10,20,0.7,0.511
-70.185,39.839,2015,10,20,2.69,0.577
-70.182,39.844,2015,10,20,0.46,0.467
-70.201,39.608,2015,10,20,0.3,0.202
-70.182,39.862,2015,10,20,1.9,1.007
-70.364,39.849,2015,10,20,0.21,2.161
-70.179,39.867,2015,10,20,0.67,1.029
-144.808,50.09,2015,10,20,0.66,0.27
-89.39,-52.906,2015,10,20,0.4,0.281
-70.18,39.884,2015,10,20,1.67,1.088
-70.179,39.888,2015,10,20,0.73,1.168
-144.287,50.181,2015,10,21,0.1,0.547
-70.184,39.906,2015,10,21,1.91,1.161
-70.185,39.91,2015,10,21,0.7,1.146
-42.691,-42.854,2015,10,21,0.1,1.094
-39.679,59.961,2015,10,21,0.11,0.985
-144.8,50.082,2015,10,21,0.1,0.806
-144.813,50.089,2015,10,21,0.52,0.67
-70.58,39.802,2015,10,21,0.37,0.832
-70.364,39.888,2015,10,21,0.2,1.248
-144.385,50.339,2015,10,21,0.23,1.051
-89.394,-52.897,2015,10,21,0.5,0.835
-70.187,39.928,2015,10,21,2.27,1.38
-70.189,39.934,2015,10,21,0.57,1.27
-70.257,39.659,2015,10,21,0.32,1.051
-70.188,39.952,2015,10,21,1.99,1.037
-70.372,39.925,2015,10,21,0.2,1.168
-70.189,39.957,2015,10,21,0.65,1.117
-70.187,39.975,2015,10,21,1.92,1.35
-89.382,-52.884,2015,10,21,0.61,0.785
-70.186,39.98,2015,10,21,0.65,1.153
-144.8,50.073,2015,10,21,0.35,1.299
-70.183,40.0,2015,10,21,2.06,1.336
-39.809,59.981,2015,10,21,0.12,0.898
-144.758,50.121,2015,10,21,0.78,1.721
-70.372,39.961,2015,10,21,0.2,1.073
-70.181,40.004,2015,10,21,0.55,1.168
-70.182,40.022,2015,10,21,2.62,0.985
-144.256,50.103,2015,10,21,0.12,1.476
-70.181,40.027,2015,10,21,0.57,0.993
-70.173,39.722,2015,10,21,0.32,0.886
-144.796,50.073,2015,10,21,0.36,1.13
-70.371,39.984,2015,10,21,0.23,0.657
-144.324,50.264,2015,10,21,0.15,1.591
-89.374,-52.888,2015,10,21,0.21,0.526
-70.185,40.044,2015,10,21,1.83,0.781
-70.185,40.047,2015,10,21,0.63,1.051
-42.756,-42.853,2015,10,21,0.11,0.317
-70.37,40.002,2015,10,21,0.22,0.548
-70.187,40.058,2015,10,21,2.25,0.584
-70.187,40.062,2015,10,21,0.51,0.467
-70.374,40.016,2015,10,21,0.23,0.504
-70.189,40.081,2015,10,21,2.26,0.511
-39.693,59.957,2015,10,21,0.1,0.54
-70.19,40.083,2015,10,21,0.52,0.438
-70.19,40.084,2015,10,21,2.68,0.737
-70.19,40.086,2015,10,21,0.56,0.635
-144.705,50.165,2015,10,21,0.25,1.26
-89.383,-52.888,2015,10,21,0.42,0.144
-70.375,40.03,2015,10,21,0.23,0.796
-70.179,40.098,2015,10,21,2.13,0.942
-70.178,40.101,2015,10,21,0.6,1.066
-144.795,50.082,2015,10,21,0.36,0.372
-70.378,40.042,2015,10,21,0.23,1.059
-70.175,40.114,2015,10,21,2.24,1.27
-70.081,39.771,2015,10,21,0.31,1.224
-70.38,40.054,2015,10,21,0.22,1.102
-70.175,40.117,2015,10,21,0.58,1.643
-144.223,50.031,2015,10,21,0.63,0.425
-70.175,40.127,2015,10,21,2.29,1.168
-70.176,40.129,2015,10,21,0.52,1.73
-89.394,-52.876,2015,10,21,0.44,0.281
-70.381,40.064,2015,10,22,0.25,1.204
-70.176,40.137,2015,10,22,2.42,0.913
-70.178,40.138,2015,10,22,0.57,0.985
-144.799,50.077,2015,10,22,0.74,0.583
-70.381,40.073,2015,10,22,0.24,1.007
-70.179,40.145,2015,10,22,2.53,0.971
-42.814,-42.857,2015,10,22,0.31,1.318
-39.743,59.976,2015,10,22,0.1,1.015
-144.275,50.186,2015,10,22,0.74,0.533
-70.181,40.147,2015,10,22,0.61,1.299
-42.817,-42.855,2015,10,22,0.36,1.31
-70.381,40.081,2015,10,22,0.25,1.183
-70.182,40.154,2015,10,22,2.31,1.161
-70.185,40.158,2015,10,22,0.58,1.139
-42.82,-42.855,2015,10,22,0.31,1.318
-42.824,-42.854,2015,10,22,0.25,1.31
-144.654,50.201,2015,10,22,0.15,1.562
-70.381,40.085,2015,10,22,0.26,1.336
-70.185,40.166,2015,10,22,2.37,0.891
-70.188,40.17,2015,10,22,0.52,2.161
-42.829,-42.854,2015,10,22,0.35,1.238
-89.382,-52.86,2015,10,22,0.26,0.799
-70.4,40.09,2015,10,22,0.26,1.139
-70.186,40.179,2015,10,22,2.16,1.132
-70.01,39.821,2015,10,22,0.33,1.951
-42.833,-42.854,2015,10,22,0.4,1.253
-42.837,-42.854,2015,10,22,0.26,1.246
-70.188,40.184,2015,10,22,0.62,1.285
-70.184,40.192,2015,10,22,2.04,0.971
-42.841,-42.854,2015,10,22,0.35,1.21
-70.415,40.09,2015,10,22,0.21,1.11
-70.184,40.197,2015,10,22,0.77,0.971
-42.845,-42.854,2015,10,22,0.55,1.181
-144.802,50.083,2015,10,22,0.25,1.387
-70.427,40.09,2015,10,22,0.2,0.942
-70.178,40.205,2015,10,22,2.4,0.752
-70.177,40.209,2015,10,22,0.51,0.832
-70.018,39.816,2015,10,22,0.31,1.217
-42.849,-42.855,2015,10,22,0.31,1.13
-42.853,-42.855,2015,10,22,0.31,0.95
-144.243,49.976,2015,10,22,0.2,1.742
-70.435,40.092,2015,10,22,0.21,1.307
-70.169,40.217,2015,10,22,2.23,0.964
-70.167,40.22,2015,10,22,0.48,1.241
-42.855,-42.855,2015,10,22,0.34,0.518
-70.442,40.095,2015,10,22,0.2,1.095
-70.16,40.229,2015,10,22,2.64,1.132
-70.157,40.232,2015,10,22,0.51,0.869
-42.861,-42.857,2015,10,22,0.31,0.454
-42.866,-42.857,2015,10,22,0.33,0.31
-89.351,-52.848,2015,10,22,0.29,0.677
-70.151,40.241,2015,10,22,2.55,0.993
-70.148,40.243,2015,10,22,0.55,0.825
-39.793,59.931,2015,10,22,0.1,0.832
-144.803,50.081,2015,10,22,0.23,1.44
-70.448,40.095,2015,10,22,0.21,1.015
-70.144,40.252,2015,10,22,1.82,0.825
-70.142,40.254,2015,10,22,0.52,0.372
-70.83,39.887,2015,10,22,0.13,1.426
-70.83,39.887,2015,10,22,4.66,1.008
-42.874,-42.857,2015,10,22,0.22,0.302
-144.231,49.982,2015,10,22,0.34,1.663
-144.226,50.113,2015,10,22,0.38,1.879
-144.602,50.24,2015,10,22,0.21,1.584
-70.454,40.097,2015,10,22,0.22,0.475
-70.138,40.261,2015,10,22,2.73,0.453
-70.83,39.886,2015,10,22,0.3,0.677
-70.46,40.098,2015,10,22,0.22,0.394
-70.135,40.263,2015,10,22,0.53,0.292
-70.132,40.27,2015,10,22,2.38,0.365
-70.822,39.885,2015,10,22,0.31,0.72
-70.467,40.099,2015,10,22,0.19,0.511
-70.128,40.273,2015,10,22,0.6,0.35
-70.125,40.281,2015,10,22,2.85,0.482
-89.335,-52.849,2015,10,22,0.28,0.194
-70.474,40.101,2015,10,22,0.18,0.38
-70.121,40.285,2015,10,22,0.86,0.423
-70.805,39.881,2015,10,22,0.3,0.533
-70.481,40.104,2015,10,22,0.19,0.35
-70.119,40.292,2015,10,22,2.55,0.518
-70.116,40.296,2015,10,22,0.52,0.336
-70.059,39.763,2015,10,22,0.32,0.562
-70.488,40.104,2015,10,22,0.18,0.263
-70.112,40.305,2015,10,22,2.25,0.577
-70.108,40.309,2015,10,22,0.57,0.365
-70.792,39.878,2015,10,22,0.25,0.583
-70.493,40.104,2015,10,22,0.16,0.314
-70.107,40.318,2015,10,22,2.31,0.584
-70.104,40.322,2015,10,22,0.66,0.372
-144.812,50.073,2015,10,22,0.26,0.482
-70.499,40.104,2015,10,22,0.16,0.431
-70.105,40.329,2015,10,22,2.12,0.825
-70.102,40.332,2015,10,22,0.45,0.599
-70.792,39.878,2015,10,22,0.26,0.835
-39.722,59.964,2015,10,22,0.11,1.183
-144.548,50.272,2015,10,22,0.37,0.439
-89.338,-52.847,2015,10,22,0.36,0.108
-70.502,40.103,2015,10,22,0.16,0.723
-70.1,40.339,2015,10,22,2.45,1.847
-70.097,40.341,2015,10,22,0.44,1.139
-70.095,40.347,2015,10,22,2.25,1.358
-70.092,40.349,2015,10,22,0.45,0.978
-70.09,40.354,2015,10,22,2.18,0.81
-70.792,39.875,2015,10,22,0.26,1.231
-42.896,-42.852,2015,10,22,0.35,0.936
-144.802,50.083,2015,10,22,0.63,0.353
-70.505,40.101,2015,10,22,0.18,0.883
-70.088,40.355,2015,10,22,0.45,0.759
-70.088,40.358,2015,10,22,2.21,1.044
-42.901,-42.855,2015,10,22,0.35,0.986
-42.906,-42.859,2015,10,22,0.41,0.914
-144.357,49.977,2015,10,22,0.23,0.382
-70.51,40.099,2015,10,23,0.16,0.642
-70.087,40.358,2015,10,23,0.42,1.183
-70.089,40.361,2015,10,23,2.34,0.891
-70.79,39.877,2015,10,23,0.25,1.037
-42.908,-42.863,2015,10,23,0.32,1.008
-144.214,50.037,2015,10,23,0.47,0.511
-70.516,40.097,2015,10,23,0.16,0.701
-70.089,40.361,2015,10,23,0.69,1.445
-70.091,40.362,2015,10,23,2.12,0.664
-70.79,39.877,2015,10,23,0.24,1.289
-70.107,39.717,2015,10,23,0.26,0.972
-42.91,-42.867,2015,10,23,0.37,0.965
-42.912,-42.87,2015,10,23,0.5,0.936
-70.523,40.095,2015,10,23,0.16,1.015
-70.092,40.361,2015,10,23,0.45,0.708
-70.094,40.363,2015,10,23,1.81,1.037
-42.914,-42.873,2015,10,23,0.33,0.958
-89.339,-52.832,2015,10,23,0.66,0.727
-70.534,40.093,2015,10,23,0.14,1.124
-70.095,40.363,2015,10,23,0.52,0.949
-70.097,40.364,2015,10,23,2.3,0.766
-70.788,39.879,2015,10,23,0.24,1.39
-42.916,-42.876,2015,10,23,0.41,0.943
-42.917,-42.879,2015,10,23,0.35,0.914
-70.544,40.093,2015,10,23,0.16,1.015
-70.099,40.365,2015,10,23,0.51,1.132
-70.1,40.367,2015,10,23,1.92,0.759
-70.792,39.876,2015,10,23,0.23,1.822
-42.918,-42.883,2015,10,23,0.36,0.95
-70.557,40.092,2015,10,23,0.12,1.059
-70.102,40.369,2015,10,23,0.44,1.037
-70.103,40.372,2015,10,23,2.17,0.752
-42.919,-42.885,2015,10,23,0.32,0.922
-42.92,-42.888,2015,10,23,0.58,0.936
-144.488,50.307,2015,10,23,0.24,1.757
-70.567,40.092,2015,10,23,0.12,0.985
-70.104,40.374,2015,10,23,0.43,0.847
-70.103,40.379,2015,10,23,2.38,0.511
-70.103,40.381,2015,10,23,0.53,0.65
-70.792,39.878,2015,10,23,0.24,1.426
-70.788,39.875,2015,10,23,0.22,1.332
-42.921,-42.89,2015,10,23,0.41,0.958
-39.734,59.99,2015,10,23,0.1,1.051
-70.101,40.386,2015,10,23,2.45,0.46
-70.1,40.388,2015,10,23,0.48,0.642
-70.789,39.876,2015,10,23,0.2,1.217
-42.922,-42.892,2015,10,23,0.3,0.972
-42.924,-42.894,2015,10,23,0.55,1.015
-144.815,50.072,2015,10,23,0.29,1.402
-89.315,-52.814,2015,10,23,0.47,0.691
-70.576,40.09,2015,10,23,0.12,1.416
-70.095,40.392,2015,10,23,2.01,0.445
-70.093,40.393,2015,10,23,0.69,0.621
-42.926,-42.895,2015,10,23,0.56,0.936
-70.585,40.086,2015,10,23,0.2,1.358
-70.085,40.399,2015,10,23,2.26,0.774
-70.082,40.399,2015,10,23,0.41,0.759
-70.791,39.875,2015,10,23,0.23,1.368
-42.929,-42.896,2015,10,23,0.39,0.907
-42.933,-42.897,2015,10,23,0.83,0.677
-144.805,50.078,2015,10,23,0.26,1.555
-70.592,40.083,2015,10,23,0.12,1.431
-70.084,40.399,2015,10,23,2.2,1.146
-70.082,40.399,2015,10,23,0.61,0.686
-70.794,39.874,2015,10,23,0.2,1.138
-70.158,39.668,2015,10,23,0.26,0.353
-42.937,-42.898,2015,10,23,0.55,0.396
-144.488,49.99,2015,10,23,0.23,1.894
-70.598,40.081,2015,10,23,0.14,1.409
-70.073,40.398,2015,10,23,2.44,0.504
-70.069,40.397,2015,10,23,0.46,0.606
-70.802,39.88,2015,10,23,0.2,1.202
-42.942,-42.901,2015,10,23,0.35,0.324
-42.947,-42.904,2015,10,23,0.37,0.353
-70.605,40.077,2015,10,23,0.16,1.0
-70.059,40.396,2015,10,23,2.05,0.686
-70.055,40.395,2015,10,23,0.42,0.475
-42.951,-42.908,2015,10,23,0.37,0.302
-144.266,49.975,2015,10,23,0.24,2.059
-89.268,-52.808,2015,10,23,0.28,0.446
-70.611,40.075,2015,10,23,0.18,0.628
-70.045,40.394,2015,10,23,2.18,0.642
-70.042,40.391,2015,10,23,0.46,0.533
-70.035,40.392,2015,10,23,2.62,0.759
-70.799,39.874,2015,10,23,0.24,0.67
-70.618,40.07,2015,10,23,0.14,0.511
-70.034,40.391,2015,10,23,0.48,0.401
-70.029,40.391,2015,10,23,2.1,0.263
-42.96,-42.915,2015,10,23,0.22,0.36
-144.424,50.33,2015,10,23,0.23,1.332
-70.626,40.066,2015,10,23,0.19,0.489
-70.03,40.389,2015,10,23,0.44,0.19
-70.026,40.389,2015,10,23,2.14,0.219
-70.808,39.879,2015,10,23,0.24,0.619
-39.736,59.945,2015,10,23,0.1,0.562
-70.027,40.387,2015,10,23,0.45,0.358
-70.026,40.387,2015,10,23,1.69,1.117
-70.805,39.878,2015,10,23,0.24,0.511
-70.635,40.063,2015,10,23,0.16,0.759
-70.028,40.385,2015,10,23,0.44,0.365
-70.027,40.386,2015,10,23,1.97,0.905
-70.8,39.877,2015,10,23,0.25,0.648
-89.237,-52.814,2015,10,23,0.41,0.122
-70.646,40.062,2015,10,23,0.17,0.898
-70.031,40.386,2015,10,23,0.9,0.591
-70.03,40.386,2015,10,23,2.29,1.073
-70.033,40.385,2015,10,23,0.69,0.803
-144.804,50.082,2015,10,23,0.26,0.482
-144.392,50.34,2015,10,23,0.86,0.634
-70.657,40.062,2015,10,23,0.16,1.292
-70.031,40.388,2015,10,23,2.12,1.818
-70.034,40.388,2015,10,23,0.57,0.854
-70.802,39.876,2015,10,23,0.25,0.965
-70.216,39.62,2015,10,23,0.26,0.317
-70.666,40.061,2015,10,23,0.14,1.409
-70.03,40.39,2015,10,23,2.45,1.219
-70.031,40.39,2015,10,23,0.58,1.168
-70.803,39.877,2015,10,23,0.25,1.325
-39.366,59.725,2015,10,23,0.37,1.382
-144.802,50.083,2015,10,23,0.44,0.374
-70.675,40.061,2015,10,23,0.18,1.285
-70.025,40.392,2015,10,23,2.13,1.059
-70.025,40.392,2015,10,23,0.48,0.883
-144.603,50.01,2015,10,23,0.18,0.468
-70.018,40.394,2015,10,23,2.3,0.964
-70.017,40.394,2015,10,23,0.64,1.548
-70.805,39.876,2015,10,23,0.26,1.26
-70.684,40.057,2015,10,23,0.21,1.745
-70.01,40.395,2015,10,23,2.52,1.628
-70.009,40.394,2015,10,23,0.49,0.934
-70.802,39.872,2015,10,23,0.26,1.44
-89.23,-52.811,2015,10,23,0.26,0.317
-70.692,40.053,2015,10,24,0.24,1.431
-70.003,40.396,2015,10,24,2.07,1.029
-70.004,40.394,2015,10,24,0.55,0.715
-39.711,59.959,2015,10,24,0.1,1.321
-144.392,49.97,2015,10,24,0.18,0.475
-70.702,40.048,2015,10,24,0.22,1.124
-70.001,40.396,2015,10,24,2.09,0.796
-70.003,40.394,2015,10,24,0.51,1.314
-70.791,39.859,2015,10,24,0.27,1.253
-42.987,-42.898,2015,10,24,0.17,1.39
-70.719,40.044,2015,10,24,0.22,1.314
-70.004,40.395,2015,10,24,2.51,0.81
-70.007,40.392,2015,10,24,0.47,0.854
-70.008,40.392,2015,10,24,2.39,0.971
-70.796,39.865,2015,10,24,0.28,1.195
-70.013,40.389,2015,10,24,0.51,0.876
-70.016,40.388,2015,10,24,2.39,0.956
-144.37,50.278,2015,10,24,0.19,1.822
-70.741,40.041,2015,10,24,0.22,1.416
-70.021,40.386,2015,10,24,0.74,0.876
-70.024,40.386,2015,10,24,2.32,0.788
-70.808,39.878,2015,10,24,0.31,1.634
-70.279,39.564,2015,10,24,0.31,0.526
-89.21,-52.8,2015,10,24,0.36,0.662
-70.764,40.045,2015,10,24,0.22,1.511
-70.029,40.384,2015,10,24,0.64,1.555
-70.033,40.385,2015,10,24,2.48,1.19
-70.806,39.879,2015,10,24,0.29,1.303
-70.038,40.385,2015,10,24,0.47,1.102
-70.041,40.387,2015,10,24,2.59,1.387
-144.806,50.084,2015,10,24,0.25,1.35
-70.788,40.047,2015,10,24,0.23,1.19
-70.045,40.387,2015,10,24,0.64,0.978
-70.046,40.39,2015,10,24,1.99,1.285
-70.793,39.88,2015,10,24,0.27,1.678
-70.791,39.878,2015,10,24,0.29,1.555
-144.807,50.081,2015,10,24,0.34,1.462
-70.05,40.391,2015,10,24,0.61,0.985
-70.049,40.395,2015,10,24,1.75,1.343
-70.052,40.397,2015,10,24,0.48,0.81
-144.723,50.042,2015,10,24,0.17,1.735
-70.81,40.05,2015,10,24,0.22,0.934
-70.05,40.4,2015,10,24,2.02,1.292
-70.052,40.403,2015,10,24,1.03,1.285
-70.795,39.877,2015,10,24,0.28,1.642
-39.636,59.944,2015,10,24,0.1,0.993
-70.83,40.049,2015,10,24,0.22,0.781
-70.048,40.405,2015,10,24,2.14,1.358
-70.05,40.407,2015,10,24,0.62,0.971
-70.798,39.876,2015,10,24,0.3,1.469
-89.165,-52.795,2015,10,24,0.48,0.583
-70.045,40.408,2015,10,24,2.23,1.285
-70.045,40.409,2015,10,24,0.65,0.766
-70.798,39.877,2015,10,24,0.31,1.505
-43.009,-42.874,2015,10,24,0.14,0.626
-70.849,40.048,2015,10,24,0.22,0.759
-70.04,40.408,2015,10,24,1.93,1.183
-70.041,40.408,2015,10,24,0.6,0.723
-70.339,39.508,2015,10,24,0.32,0.533
-144.517,49.977,2015,10,24,0.15,2.398
-144.331,50.23,2015,10,24,0.18,1.872
-70.036,40.406,2015,10,24,2.3,1.745
-70.038,40.405,2015,10,24,0.51,1.168
-70.802,39.879,2015,10,24,0.31,1.31
-70.868,40.045,2015,10,24,0.24,1.365
-70.033,40.402,2015,10,24,2.25,1.445
-70.036,40.401,2015,10,24,0.59,1.475
-70.89,40.043,2015,10,24,0.23,1.007
-70.033,40.4,2015,10,24,2.33,1.409
-70.037,40.399,2015,10,24,0.93,0.891
-70.037,40.398,2015,10,24,2.61,1.737
-70.803,39.867,2015,10,24,0.29,1.116
-89.125,-52.812,2015,10,24,0.18,0.122
-70.041,40.397,2015,10,24,0.49,0.942
-70.043,40.397,2015,10,24,2.13,1.562
-70.911,40.044,2015,10,24,0.23,1.635
-70.049,40.397,2015,10,24,0.51,1.46
-70.052,40.397,2015,10,24,2.19,1.511
-144.807,50.078,2015,10,24,0.29,2.248
-70.058,40.398,2015,10,24,0.74,2.73
-70.061,40.4,2015,10,24,1.77,1.949
-70.805,39.842,2015,10,24,0.3,1.361
-144.81,50.075,2015,10,24,0.22,0.727
-70.933,40.047,2015,10,24,0.2,1.934
-70.067,40.402,2015,10,24,0.49,1.219
-70.07,40.404,2015,10,24,2.4,2.088
-70.075,40.407,2015,10,24,0.71,1.81
-39.646,59.961,2015,10,24,0.11,0.985
-144.813,50.084,2015,10,24,0.18,0.562
-70.076,40.409,2015,10,24,2.54,3.117
-70.081,40.412,2015,10,24,0.48,2.431
-89.114,-52.831,2015,10,24,0.14,0.158
-70.955,40.048,2015,10,24,0.23,2.314
-70.08,40.415,2015,10,24,2.37,2.862
-70.083,40.418,2015,10,24,0.69,2.329
-70.799,39.814,2015,10,24,0.29,1.742
-70.401,39.448,2015,10,24,0.32,0.792
-144.314,50.18,2015,10,24,0.15,0.605
-70.081,40.419,2015,10,24,1.94,2.022
-70.082,40.422,2015,10,24,0.53,2.154
-43.032,-42.849,2015,10,24,0.18,1.166
-70.975,40.049,2015,10,24,0.23,2.219
-70.079,40.423,2015,10,24,2.43,2.19
-70.081,40.425,2015,10,24,0.49,2.445
-70.072,40.424,2015,10,25,2.77,1.883
-70.793,39.785,2015,10,25,0.3,1.26
-144.647,49.998,2015,10,25,0.21,0.511
-70.996,40.05,2015,10,25,0.21,2.555
-70.073,40.424,2015,10,25,0.53,1.956
-70.067,40.417,2015,10,25,2.37,1.956
-70.07,40.416,2015,10,25,0.45,2.059
-89.123,-52.839,2015,10,25,0.27,0.626
-71.017,40.051,2015,10,25,0.19,2.884
-70.069,40.409,2015,10,25,2.65,1.891
-70.789,39.756,2015,10,25,0.27,1.31
-70.073,40.407,2015,10,25,0.64,2.161
-39.494,59.924,2015,10,25,0.1,1.117
-144.799,50.081,2015,10,25,0.26,1.672
-71.041,40.053,2015,10,25,0.18,2.796
-70.079,40.404,2015,10,25,2.46,1.81
-70.085,40.404,2015,10,25,0.65,2.205
-70.469,39.392,2015,10,25,0.3,1.188
-144.802,50.082,2015,10,25,0.27,1.447
-70.784,39.728,2015,10,25,0.26,1.03
-144.759,50.148,2015,10,25,0.31,1.649
-144.286,50.129,2015,10,25,0.26,2.246
-71.065,40.06,2015,10,25,0.17,2.365
-70.092,40.405,2015,10,25,2.39,1.555
-70.097,40.406,2015,10,25,0.71,1.869
-89.114,-52.836,2015,10,25,0.1,0.619
-70.098,40.41,2015,10,25,2.29,1.402
-70.102,40.412,2015,10,25,0.58,1.511
-71.087,40.064,2015,10,25,0.19,3.92
-70.775,39.699,2015,10,25,0.26,0.979
-43.051,-42.814,2015,10,25,0.26,0.929
-71.105,40.068,2015,10,25,0.15,2.219
-70.096,40.417,2015,10,25,2.26,1.643
-70.097,40.419,2015,10,25,0.62,2.672
-70.085,40.421,2015,10,25,2.85,1.993
-71.121,40.071,2015,10,25,0.15,2.891
-70.086,40.423,2015,10,25,0.57,1.613
-70.764,39.671,2015,10,25,0.24,0.965
-144.757,50.037,2015,10,25,0.17,1.771
-89.086,-52.836,2015,10,25,0.35,0.41
-70.07,40.418,2015,10,25,1.82,1.891
-70.069,40.418,2015,10,25,0.64,1.613
-39.631,59.938,2015,10,25,0.19,0.555
-71.136,40.074,2015,10,25,0.13,2.248
-70.055,40.407,2015,10,25,2.32,1.913
-70.558,39.341,2015,10,25,0.27,0.972
-144.263,50.085,2015,10,25,0.17,1.814
-71.149,40.077,2015,10,25,0.15,2.102
-70.054,40.405,2015,10,25,0.41,1.08
-70.758,39.641,2015,10,25,0.23,0.432
-144.807,50.081,2015,10,25,0.2,1.562
