Wavelength,LakeMcKenzieFraserIsland1,LakeMcKenzieFraserIsland2,LakeMcKenzieFraserIsland3,HillInletatNorthernEndofWhitehaven1,HillInletatNorthernEndofWhitehaven2,HillInletatNorthernEndofWhitehaven3,WhitehavenBeach1,WhitehavenBeach2,WhitehavenBeach3,HelfireBayCapeLeGrande1,HelfireBayCapeLeGrande2,HelfireBayCapeLeGrande3,LuckyBayCapeLeGrande1,LuckyBayCapeLeGrande2,LuckyBayCapeLeGrande3,MainBrombieIsland1,MainBrombieIsland2,MainBrombieIsland3,NSWHyamsBeach11,NSWHyamsBeach12,NSWHyamsBeach13,HyamsBeach21,HyamsBeach22,HyamsBeach23,BoatHarbourTas1,BoatHarbourTas2,BoatHarbourTas3,TalkbudgeaCkQLD1,TalkbudgeaCkQLD2,TalkbudgeaCkQLD3,SqueakyBchVIC1,SqueakyBchVIC2,SqueakyBchVIC3,NTBrambyIslandBch1NEArnhemLand1,NTBrambyIslandBch1NEArnhemLand2,NTBrambyIslandBch1NEArnhemLand3,LittleBchTwoPeoplesBayWASite1WashedZone1,LittleBchTwoPeoplesBayWASite1WashedZone2,LittleBchTwoPeoplesBayWASite1WashedZone3,LittleBchTwoPeoplesBayWASite4BackBch1,LittleBchTwoPeoplesBayWASite4BackBch2,LittleBchTwoPeoplesBayWASite4BackBch3,LittleBchTwoPeoplesBayWASite5MidBch1,LittleBchTwoPeoplesBayWASite5MidBch2,LittleBchTwoPeoplesBayWASite5MidBch3,LittleBchTwoPeoplesBayWASite610-20cm1,LittleBchTwoPeoplesBayWASite610-20cm2,LittleBchTwoPeoplesBayWASite610-20cm3
1648,0.75997,0.759872,0.75997,0.760265,0.760364,0.760265,0.781324,0.781324,0.781422,0.789196,0.789196,0.789196,0.813108,0.813206,0.813108,0.648282,0.648479,0.648676,0.733303,0.733303,0.733303,0.727989,0.727989,0.727989,0.688726,0.688726,0.688529,0.787228,0.787228,0.787228,0.733008,0.732811,0.732811,0.67367,0.67367,0.67367,0.757609,0.758101,0.758396,0.759183,0.759183,0.759281,0.756329,0.756428,0.756526,0.756133,0.756231,0.756133
1649,0.759955,0.759955,0.759955,0.760348,0.760348,0.76025,0.781308,0.781406,0.781505,0.78918,0.78918,0.78918,0.813092,0.81319,0.81319,0.648269,0.648466,0.648663,0.733386,0.733386,0.733288,0.728073,0.728073,0.728073,0.688712,0.688712,0.688614,0.78731,0.78731,0.78731,0.733091,0.732894,0.732894,0.673657,0.673755,0.673657,0.757692,0.758085,0.75838,0.759266,0.759168,0.759266,0.756412,0.756511,0.756609,0.756216,0.756314,0.756117
1650,0.760041,0.760041,0.759942,0.760434,0.760336,0.760336,0.781295,0.781394,0.781492,0.789167,0.789167,0.789167,0.813078,0.813177,0.813177,0.648259,0.648455,0.648652,0.733374,0.733374,0.733276,0.728061,0.728159,0.728061,0.688799,0.688701,0.688701,0.787298,0.787298,0.787396,0.733178,0.732882,0.732981,0.673744,0.673744,0.673744,0.757778,0.758171,0.758368,0.759254,0.759155,0.759352,0.7564,0.756597,0.756597,0.756203,0.756302,0.756203
1651,0.760129,0.760031,0.760031,0.760523,0.760523,0.760424,0.781383,0.781482,0.78158,0.789255,0.789255,0.789157,0.813166,0.813166,0.813264,0.64825,0.648447,0.648644,0.733365,0.733463,0.733365,0.72815,0.72815,0.72815,0.68879,0.688692,0.68879,0.787287,0.787287,0.787386,0.733168,0.732873,0.732971,0.673735,0.673735,0.673834,0.757866,0.75826,0.758456,0.759244,0.759145,0.759342,0.75639,0.756488,0.756587,0.756292,0.756292,0.756193
1652,0.760118,0.760118,0.76002,0.760512,0.76061,0.760512,0.781372,0.781471,0.781667,0.789244,0.789244,0.789146,0.813154,0.813154,0.813253,0.648241,0.648339,0.648634,0.733453,0.733453,0.733453,0.728139,0.728238,0.728139,0.688879,0.68878,0.68878,0.787276,0.787276,0.787374,0.733158,0.732961,0.732961,0.673824,0.673824,0.673922,0.757855,0.758249,0.758544,0.759233,0.759134,0.759331,0.756379,0.756478,0.756576,0.756281,0.756281,0.756182
1653,0.760105,0.760105,0.760105,0.760499,0.760597,0.7604,0.781457,0.781555,0.781555,0.78923,0.789329,0.78923,0.813239,0.813239,0.813337,0.648131,0.64823,0.648426,0.73344,0.73344,0.733342,0.728127,0.728225,0.728127,0.688867,0.688769,0.688769,0.787361,0.787262,0.787361,0.733145,0.732948,0.733046,0.673812,0.673812,0.673911,0.757842,0.758334,0.758531,0.75922,0.75922,0.759318,0.756465,0.756465,0.756465,0.756268,0.756268,0.756169
1654,0.76017,0.759974,0.760072,0.760466,0.760466,0.760367,0.781423,0.781521,0.781521,0.789294,0.789294,0.789196,0.813203,0.813203,0.8134,0.648103,0.648103,0.6483,0.733408,0.733408,0.73331,0.728193,0.728193,0.728095,0.688837,0.688837,0.688837,0.787326,0.787228,0.787228,0.733211,0.732916,0.733014,0.673881,0.673783,0.673881,0.757809,0.758301,0.758498,0.759187,0.759187,0.759383,0.75653,0.75653,0.756432,0.756235,0.756235,0.756136
1655,0.760158,0.76006,0.76006,0.760453,0.760552,0.760355,0.78141,0.781509,0.781509,0.789281,0.789281,0.789183,0.813288,0.81319,0.813387,0.647994,0.647994,0.648191,0.733396,0.733495,0.733396,0.728083,0.728181,0.728181,0.688826,0.688924,0.688826,0.787314,0.787314,0.787215,0.733199,0.733003,0.733101,0.67387,0.67387,0.67387,0.757895,0.758289,0.758485,0.759174,0.759174,0.759371,0.756419,0.756518,0.756419,0.756124,0.756124,0.756124
1656,0.76015,0.76015,0.76015,0.760445,0.760543,0.760346,0.7815,0.7815,0.7815,0.789273,0.789273,0.789174,0.813279,0.813181,0.813378,0.64779,0.647888,0.648085,0.733388,0.733486,0.733486,0.728173,0.728173,0.728272,0.688818,0.688916,0.688916,0.787403,0.787305,0.787305,0.733289,0.732994,0.733093,0.673764,0.673961,0.673863,0.757887,0.75828,0.758477,0.759166,0.759264,0.759362,0.756411,0.756509,0.756411,0.756017,0.756116,0.756017
1657,0.760125,0.760026,0.760125,0.76042,0.76042,0.760322,0.781474,0.781573,0.781573,0.789247,0.789247,0.789149,0.813253,0.813253,0.813351,0.647769,0.647867,0.647966,0.733462,0.733561,0.733561,0.72815,0.72815,0.728248,0.688894,0.688992,0.688894,0.787378,0.787279,0.787279,0.733266,0.733069,0.733167,0.673841,0.673939,0.673939,0.75796,0.758354,0.758551,0.759141,0.759141,0.759338,0.756386,0.756485,0.756485,0.755993,0.756091,0.755993
1658,0.7602,0.759905,0.760003,0.760397,0.760298,0.760298,0.781451,0.781549,0.781549,0.789223,0.789223,0.789223,0.813228,0.813326,0.813326,0.647651,0.647749,0.647946,0.73344,0.733538,0.733637,0.728226,0.728226,0.728226,0.688971,0.688971,0.688774,0.787452,0.787255,0.787354,0.733342,0.733145,0.733145,0.673919,0.674017,0.673919,0.757937,0.758331,0.758528,0.759118,0.759118,0.759315,0.756265,0.756462,0.756462,0.756068,0.756068,0.75597
1659,0.760175,0.75988,0.759979,0.760274,0.760274,0.760175,0.781425,0.781425,0.781524,0.789197,0.789197,0.789099,0.813202,0.8133,0.8133,0.647531,0.64763,0.647826,0.733515,0.733515,0.733613,0.728202,0.7283,0.7283,0.688949,0.689047,0.68885,0.787426,0.787328,0.787328,0.733318,0.733121,0.733121,0.673897,0.673995,0.673897,0.757913,0.758306,0.758503,0.759093,0.759093,0.759192,0.75624,0.756437,0.756437,0.755847,0.755945,0.755945
1660,0.76015,0.759855,0.759953,0.760248,0.76015,0.76015,0.781301,0.781301,0.781497,0.789171,0.789072,0.789072,0.813076,0.813273,0.813273,0.647411,0.64751,0.647706,0.73349,0.73349,0.733588,0.728276,0.728276,0.728276,0.688926,0.689024,0.688827,0.7874,0.787301,0.787301,0.733392,0.733096,0.733096,0.673973,0.674071,0.673874,0.757887,0.758182,0.758477,0.759068,0.759068,0.759166,0.756215,0.756411,0.756411,0.755723,0.75592,0.755821
1661,0.760027,0.759831,0.759929,0.760126,0.760126,0.760027,0.781276,0.781374,0.781473,0.789146,0.789047,0.789047,0.813149,0.813247,0.813345,0.647292,0.647391,0.647489,0.733565,0.733467,0.733565,0.728253,0.728253,0.728253,0.688904,0.689101,0.688904,0.787277,0.787178,0.787375,0.733369,0.733172,0.733073,0.673951,0.67405,0.673853,0.757863,0.758257,0.758454,0.759044,0.759044,0.759142,0.756191,0.756388,0.756388,0.755699,0.755896,0.755797
1662,0.759985,0.759887,0.759887,0.760083,0.760182,0.759887,0.781331,0.781331,0.781429,0.789102,0.789003,0.789003,0.813103,0.813202,0.8133,0.64706,0.647158,0.647355,0.733524,0.733426,0.733524,0.728212,0.728212,0.728114,0.688865,0.689062,0.688964,0.787233,0.787134,0.787331,0.733328,0.733131,0.733131,0.674012,0.674012,0.673914,0.757821,0.758313,0.758411,0.7591,0.7591,0.7591,0.756247,0.756444,0.756247,0.755657,0.755854,0.755657
1663,0.75998,0.759882,0.759882,0.760079,0.760079,0.759882,0.781228,0.781326,0.781424,0.789097,0.788998,0.788998,0.813098,0.813295,0.813295,0.646859,0.647056,0.647154,0.73352,0.733421,0.73352,0.728208,0.728208,0.72811,0.68896,0.689058,0.68896,0.787228,0.78713,0.787228,0.733323,0.733126,0.733126,0.674008,0.674008,0.674008,0.757816,0.75821,0.758505,0.759095,0.758997,0.759193,0.756242,0.756341,0.756242,0.755652,0.755751,0.755652
1664,0.759975,0.759877,0.759877,0.760073,0.759975,0.759877,0.781222,0.78132,0.78132,0.788993,0.788895,0.788993,0.813191,0.813289,0.813289,0.646657,0.646953,0.646953,0.733515,0.733416,0.733515,0.728203,0.728203,0.728104,0.688955,0.689053,0.689053,0.787222,0.787124,0.787124,0.733318,0.733121,0.733121,0.674003,0.674102,0.674102,0.757811,0.758204,0.758499,0.75909,0.758991,0.759188,0.756237,0.756335,0.756237,0.755549,0.755745,0.755647
1665,0.759932,0.759932,0.759833,0.76003,0.759932,0.759833,0.781276,0.781276,0.781276,0.78885,0.78885,0.788948,0.813145,0.813243,0.813243,0.646522,0.646621,0.646719,0.733473,0.733374,0.733473,0.728161,0.728161,0.728063,0.688916,0.689014,0.689014,0.787178,0.787079,0.787079,0.733178,0.733079,0.733178,0.673965,0.673965,0.673965,0.757866,0.75826,0.758555,0.759145,0.759046,0.759145,0.756292,0.756391,0.756194,0.755604,0.755801,0.755604
1666,0.759905,0.760004,0.759905,0.760004,0.759905,0.759709,0.781151,0.781249,0.781249,0.788822,0.788822,0.788822,0.813116,0.813116,0.813215,0.646303,0.646402,0.6465,0.733447,0.733251,0.733447,0.728038,0.728038,0.727939,0.688892,0.688892,0.688892,0.787052,0.787052,0.787052,0.733152,0.733054,0.733152,0.673941,0.673941,0.673941,0.757938,0.758332,0.758627,0.759119,0.759119,0.759217,0.756266,0.756365,0.756266,0.755578,0.755774,0.755676
1667,0.759995,0.759897,0.759799,0.759995,0.759897,0.759799,0.781142,0.781142,0.78124,0.788715,0.788814,0.788814,0.813107,0.813107,0.813107,0.646099,0.646198,0.646296,0.733439,0.733341,0.733439,0.72803,0.72803,0.727931,0.688884,0.688982,0.688982,0.787043,0.786945,0.786945,0.733243,0.733046,0.733144,0.674032,0.673934,0.673934,0.75793,0.758323,0.758618,0.75911,0.75911,0.759208,0.756258,0.756356,0.756258,0.755569,0.755668,0.755569
1668,0.759949,0.759851,0.759752,0.759949,0.759851,0.759752,0.780996,0.781094,0.781192,0.788667,0.788765,0.788765,0.813058,0.812959,0.813058,0.645863,0.645961,0.64606,0.733394,0.733394,0.733394,0.727985,0.728084,0.727985,0.68894,0.689039,0.68894,0.787093,0.786897,0.786995,0.733198,0.733001,0.733099,0.67409,0.673991,0.673991,0.757884,0.758277,0.758572,0.759064,0.759064,0.759064,0.756113,0.756212,0.756212,0.755425,0.755523,0.755425
1669,0.759903,0.759805,0.759707,0.759805,0.759805,0.759707,0.781047,0.781146,0.781146,0.788718,0.788816,0.788718,0.813107,0.812911,0.813107,0.645726,0.645726,0.645923,0.733449,0.733449,0.733449,0.72804,0.72804,0.72804,0.688997,0.688997,0.688997,0.787046,0.786948,0.786948,0.733252,0.733055,0.733055,0.674049,0.674049,0.673951,0.757838,0.758232,0.758527,0.759018,0.759018,0.759117,0.756068,0.756265,0.756166,0.75538,0.755478,0.75538
1670,0.759957,0.759858,0.759662,0.75976,0.759858,0.759662,0.781099,0.781198,0.781099,0.78877,0.78877,0.78877,0.813059,0.812961,0.813059,0.64559,0.645491,0.645688,0.733406,0.733406,0.733406,0.727997,0.728095,0.727997,0.688957,0.689055,0.688957,0.787,0.786901,0.787,0.733209,0.733209,0.733111,0.674108,0.674009,0.674009,0.757793,0.758187,0.758482,0.758973,0.758973,0.759072,0.756023,0.75622,0.756122,0.755335,0.755433,0.755335
1671,0.75993,0.759831,0.759733,0.759733,0.759831,0.759635,0.781072,0.78117,0.78117,0.788742,0.788742,0.788742,0.81303,0.81303,0.81303,0.645272,0.645173,0.645468,0.733379,0.733281,0.733379,0.727971,0.727971,0.727971,0.688932,0.689031,0.688932,0.786972,0.786873,0.786972,0.733183,0.733183,0.733183,0.674084,0.673985,0.673985,0.757865,0.75816,0.758553,0.758946,0.758946,0.759045,0.755898,0.756193,0.756095,0.755308,0.755406,0.755308
1672,0.759982,0.759785,0.759687,0.759785,0.759785,0.759687,0.781024,0.781122,0.781122,0.788694,0.788792,0.788694,0.812981,0.813079,0.813079,0.644937,0.644937,0.645232,0.733433,0.733236,0.733236,0.728025,0.727927,0.727927,0.688989,0.688989,0.68889,0.786924,0.786825,0.786924,0.733138,0.733236,0.733138,0.674043,0.674043,0.673944,0.757819,0.758114,0.758507,0.7589,0.7589,0.758998,0.755852,0.756049,0.756049,0.75536,0.75536,0.755262
1673,0.760053,0.759955,0.759758,0.759856,0.759856,0.759758,0.781095,0.781095,0.781193,0.788666,0.788764,0.788764,0.81305,0.81305,0.81305,0.644718,0.644718,0.645013,0.733407,0.733309,0.733309,0.727999,0.727999,0.727999,0.688964,0.688964,0.688964,0.786994,0.786896,0.786896,0.733309,0.73321,0.73321,0.674117,0.674019,0.674019,0.757792,0.758185,0.758578,0.758971,0.758873,0.758971,0.755923,0.756022,0.756022,0.755235,0.755333,0.755235
1674,0.760023,0.760023,0.759826,0.759925,0.759925,0.759826,0.781064,0.781064,0.781162,0.788733,0.788831,0.788733,0.813018,0.813116,0.813116,0.644495,0.644594,0.64479,0.733476,0.733378,0.733378,0.728068,0.728068,0.72797,0.689035,0.688937,0.688937,0.786963,0.786963,0.786963,0.733378,0.733181,0.73328,0.674188,0.67409,0.67409,0.757761,0.758155,0.758548,0.758941,0.758843,0.758941,0.755893,0.755992,0.755893,0.755205,0.755402,0.755205
1675,0.759974,0.759974,0.759778,0.759876,0.759876,0.759778,0.780915,0.781014,0.781112,0.788682,0.788682,0.788682,0.812966,0.813064,0.813064,0.644258,0.644356,0.644552,0.733429,0.733429,0.733331,0.728022,0.728022,0.727924,0.689089,0.688991,0.688991,0.786913,0.786913,0.786913,0.733331,0.733134,0.733233,0.674145,0.674145,0.674145,0.757713,0.758106,0.758499,0.758893,0.758893,0.758893,0.755845,0.755943,0.755845,0.755157,0.755255,0.755157
1676,0.759945,0.759945,0.759748,0.759847,0.759847,0.759748,0.780885,0.780983,0.781082,0.788652,0.788652,0.78875,0.812935,0.813033,0.813033,0.644036,0.644036,0.644233,0.733499,0.733401,0.733302,0.727994,0.727994,0.727895,0.689063,0.688964,0.688964,0.786882,0.78698,0.786784,0.733302,0.733204,0.733302,0.674119,0.674119,0.674119,0.757782,0.758077,0.75847,0.758863,0.758962,0.758863,0.755816,0.755914,0.755816,0.755128,0.755226,0.755128
1677,0.759931,0.759931,0.759833,0.759833,0.759833,0.759636,0.780969,0.781166,0.781166,0.788637,0.788736,0.788736,0.813018,0.813018,0.813018,0.643729,0.643828,0.644024,0.733486,0.733387,0.733289,0.728079,0.72798,0.727882,0.68905,0.68905,0.68905,0.786868,0.786868,0.786868,0.733387,0.733289,0.733387,0.674107,0.674205,0.674107,0.757768,0.758161,0.758456,0.758948,0.758948,0.758948,0.755802,0.7559,0.755802,0.755114,0.755212,0.755212
1678,0.760015,0.759917,0.759917,0.759819,0.759917,0.75972,0.781053,0.78125,0.78125,0.788721,0.788721,0.788819,0.813003,0.813003,0.813101,0.643423,0.643521,0.643816,0.733472,0.733472,0.733374,0.728065,0.728065,0.727967,0.689136,0.689136,0.689037,0.786952,0.786952,0.786853,0.733472,0.733276,0.733374,0.674193,0.674193,0.674193,0.757853,0.758246,0.758442,0.758934,0.758934,0.758934,0.755788,0.755985,0.755886,0.755198,0.755198,0.755198
1679,0.760063,0.760063,0.759965,0.759867,0.759867,0.759768,0.7811,0.781198,0.781296,0.788767,0.788767,0.788767,0.813048,0.813048,0.813146,0.643183,0.64338,0.643478,0.73362,0.733424,0.733424,0.728115,0.728115,0.728017,0.689188,0.689188,0.68909,0.786899,0.786899,0.786998,0.733522,0.733424,0.733424,0.674148,0.674247,0.674247,0.757802,0.758196,0.758491,0.758884,0.758982,0.758982,0.755836,0.755935,0.755935,0.755247,0.755247,0.755247
1680,0.760131,0.760131,0.760033,0.759935,0.759935,0.759837,0.781167,0.781265,0.781364,0.788834,0.788834,0.788834,0.813114,0.813114,0.813114,0.64306,0.643158,0.643256,0.73369,0.733493,0.733493,0.728087,0.728185,0.728087,0.689259,0.689259,0.689161,0.787065,0.787065,0.787065,0.733591,0.733493,0.733493,0.674318,0.674318,0.674318,0.757871,0.758264,0.758559,0.758952,0.75905,0.758952,0.755806,0.756003,0.756003,0.755217,0.755315,0.755315
1681,0.76022,0.76022,0.760121,0.760023,0.760023,0.760023,0.781255,0.781255,0.781353,0.788922,0.788824,0.788922,0.813103,0.813103,0.813201,0.642855,0.642953,0.643051,0.733778,0.733582,0.733582,0.728175,0.728274,0.728274,0.68925,0.689348,0.68925,0.787153,0.787153,0.787153,0.73368,0.73368,0.733582,0.674407,0.674407,0.674407,0.757959,0.75845,0.758647,0.75904,0.759138,0.75904,0.755895,0.756091,0.755993,0.755305,0.755305,0.755305
1682,0.760311,0.760311,0.760213,0.760114,0.760114,0.760016,0.781346,0.781346,0.781444,0.788915,0.788915,0.789013,0.813194,0.813292,0.813292,0.642652,0.642652,0.642849,0.73387,0.733673,0.733673,0.728267,0.728267,0.728365,0.689342,0.68944,0.689342,0.787244,0.787146,0.787146,0.73387,0.733771,0.733771,0.6745,0.6745,0.6745,0.75805,0.758542,0.758738,0.759132,0.759132,0.759132,0.755986,0.756084,0.755986,0.755298,0.755396,0.755396
1683,0.760286,0.760286,0.760286,0.76009,0.76009,0.76009,0.781419,0.781419,0.781517,0.788987,0.788987,0.789184,0.813266,0.813364,0.813462,0.642435,0.642435,0.642631,0.733846,0.733748,0.733748,0.728342,0.728342,0.728342,0.689516,0.689516,0.689418,0.787317,0.78712,0.787218,0.733944,0.733748,0.733748,0.674576,0.674576,0.674576,0.758026,0.758517,0.758714,0.759205,0.759107,0.759205,0.75606,0.756158,0.75606,0.755273,0.75547,0.75547
1684,0.760361,0.760361,0.760361,0.760164,0.760164,0.760164,0.781493,0.781493,0.781591,0.789061,0.789061,0.789257,0.813338,0.813436,0.813535,0.642119,0.642119,0.642316,0.733823,0.733724,0.733823,0.728319,0.728319,0.728319,0.689495,0.689495,0.689396,0.787292,0.787193,0.787193,0.734019,0.733724,0.733823,0.674653,0.674653,0.674653,0.7581,0.758493,0.75869,0.759279,0.759083,0.759279,0.756134,0.756134,0.756036,0.755348,0.755544,0.755446
1685,0.760534,0.760534,0.760534,0.760337,0.760337,0.760337,0.781567,0.781665,0.781764,0.789135,0.789233,0.789233,0.81351,0.813608,0.813706,0.641805,0.641805,0.642002,0.7338,0.7338,0.7338,0.728395,0.728296,0.728395,0.689473,0.689473,0.689375,0.787366,0.787169,0.787268,0.733997,0.7338,0.733899,0.674731,0.674731,0.674632,0.758175,0.758568,0.758765,0.759256,0.759158,0.759256,0.756111,0.756111,0.756111,0.755423,0.755521,0.755423
1686,0.76061,0.760512,0.76061,0.760315,0.760413,0.760413,0.781642,0.781741,0.781741,0.78921,0.78921,0.789308,0.813486,0.813584,0.813682,0.641491,0.641491,0.641786,0.733877,0.733779,0.733779,0.728471,0.728373,0.728471,0.689551,0.689551,0.689453,0.787343,0.787244,0.787343,0.733975,0.733877,0.733975,0.674711,0.674809,0.674711,0.758251,0.758546,0.758841,0.759332,0.759234,0.759332,0.756089,0.756187,0.756089,0.755597,0.755597,0.755499
1687,0.760687,0.760589,0.760589,0.760392,0.760491,0.760392,0.781621,0.781817,0.781719,0.789188,0.789287,0.789385,0.813464,0.813562,0.81366,0.641179,0.641277,0.641474,0.733857,0.733857,0.733857,0.728451,0.728353,0.728451,0.689533,0.689533,0.689533,0.787419,0.787321,0.787419,0.734053,0.733857,0.734053,0.674791,0.674791,0.674692,0.758328,0.758722,0.758918,0.75941,0.759311,0.75941,0.756068,0.756166,0.756068,0.755675,0.755675,0.755577
1688,0.760744,0.760646,0.760646,0.76045,0.760548,0.760351,0.781677,0.781775,0.781775,0.789244,0.789244,0.789342,0.813518,0.813616,0.813715,0.640948,0.640948,0.641242,0.733916,0.733817,0.733817,0.72851,0.728412,0.728412,0.689495,0.689594,0.689495,0.787475,0.787279,0.787475,0.734112,0.733916,0.734014,0.674852,0.674852,0.674852,0.758288,0.758681,0.758976,0.759467,0.759369,0.759467,0.756126,0.756126,0.756126,0.755732,0.755634,0.755634
1689,0.760803,0.760607,0.760607,0.760508,0.760607,0.760312,0.781735,0.781735,0.781735,0.789301,0.789301,0.7894,0.813574,0.813672,0.813771,0.64062,0.64062,0.640914,0.733877,0.733877,0.733877,0.728571,0.728473,0.728473,0.689656,0.689558,0.689558,0.787533,0.787336,0.787434,0.734172,0.733976,0.734074,0.674916,0.674916,0.674916,0.758346,0.75874,0.759034,0.759427,0.759329,0.759526,0.756185,0.756185,0.756185,0.755791,0.755693,0.755693
1690,0.760884,0.760785,0.760687,0.760589,0.760687,0.760392,0.781716,0.781716,0.781815,0.789283,0.789381,0.789381,0.813653,0.813653,0.813752,0.640408,0.640408,0.640703,0.733958,0.733958,0.733958,0.728652,0.728554,0.728554,0.689738,0.68964,0.689738,0.787612,0.787416,0.787514,0.734253,0.734155,0.734253,0.674998,0.674998,0.675096,0.758427,0.75882,0.759017,0.759508,0.75941,0.759508,0.756167,0.756167,0.756167,0.755774,0.755774,0.755774
1691,0.760847,0.760847,0.760749,0.760651,0.760651,0.760454,0.781777,0.781777,0.781777,0.789245,0.789343,0.789442,0.813713,0.813614,0.813811,0.640181,0.640181,0.640476,0.73412,0.73412,0.734022,0.728715,0.728715,0.728617,0.689803,0.689803,0.689803,0.787673,0.787476,0.787673,0.734415,0.734316,0.734415,0.675162,0.675162,0.675162,0.758391,0.758784,0.75898,0.759472,0.759373,0.759472,0.756131,0.756131,0.756131,0.755639,0.755738,0.755738
1692,0.760929,0.760929,0.76083,0.760634,0.760732,0.760535,0.78176,0.78176,0.781858,0.789326,0.789326,0.789424,0.813694,0.813694,0.813793,0.63997,0.640068,0.640265,0.734202,0.734202,0.734103,0.728797,0.728797,0.728797,0.689886,0.689886,0.689985,0.787754,0.787655,0.787754,0.734595,0.734398,0.734497,0.675246,0.675344,0.675344,0.758472,0.758865,0.759062,0.759553,0.759455,0.759455,0.756114,0.756212,0.756212,0.755721,0.755721,0.755721
1693,0.760991,0.760991,0.760893,0.760696,0.760795,0.760598,0.781821,0.781821,0.78192,0.789289,0.789289,0.789387,0.813656,0.813656,0.813754,0.639645,0.639744,0.640038,0.734266,0.734266,0.734266,0.728862,0.728862,0.728862,0.69005,0.69005,0.69005,0.787815,0.787717,0.787717,0.734659,0.734462,0.73456,0.67541,0.675509,0.67541,0.758535,0.75883,0.759124,0.759616,0.759517,0.759517,0.756177,0.756275,0.756177,0.755784,0.755784,0.755784
1694,0.761052,0.761052,0.760954,0.760757,0.760856,0.760659,0.781881,0.781881,0.78198,0.789348,0.789348,0.789447,0.813715,0.813715,0.813813,0.639319,0.639516,0.639712,0.734328,0.734328,0.734328,0.728924,0.728924,0.728924,0.690115,0.690115,0.690115,0.787875,0.787777,0.787875,0.734721,0.734623,0.734623,0.675476,0.675574,0.675574,0.758498,0.758891,0.759185,0.759677,0.759578,0.759578,0.75614,0.756336,0.756238,0.755845,0.755845,0.755845
1695,0.761113,0.761113,0.761014,0.760818,0.760916,0.76072,0.781842,0.781941,0.782039,0.789407,0.789407,0.789506,0.813772,0.813772,0.813772,0.639091,0.639189,0.639386,0.73439,0.73439,0.734291,0.728986,0.728986,0.728986,0.690081,0.690179,0.690081,0.787934,0.787835,0.787934,0.734881,0.734684,0.734684,0.67554,0.675638,0.675638,0.758558,0.759049,0.759246,0.759737,0.759639,0.759639,0.7562,0.756298,0.7562,0.755905,0.755905,0.755905
1696,0.761172,0.76127,0.761172,0.760877,0.760976,0.760779,0.781901,0.781999,0.782097,0.789465,0.789465,0.789564,0.813731,0.813829,0.813829,0.638764,0.63896,0.639058,0.734451,0.734451,0.734352,0.729047,0.729047,0.729047,0.690242,0.690242,0.690144,0.787992,0.787894,0.787992,0.734942,0.734745,0.734745,0.675604,0.675702,0.675702,0.758618,0.759109,0.759305,0.759797,0.7596,0.759698,0.756162,0.75626,0.75626,0.755965,0.755965,0.755867
1697,0.761349,0.761447,0.761251,0.760858,0.761054,0.760956,0.781979,0.782077,0.782274,0.789642,0.789544,0.789544,0.81371,0.813809,0.813907,0.638551,0.638747,0.638846,0.73453,0.73453,0.73453,0.729225,0.729029,0.729127,0.690323,0.690323,0.690224,0.788168,0.78807,0.78807,0.735021,0.734825,0.734923,0.675685,0.675783,0.675685,0.758795,0.759188,0.759384,0.759876,0.759679,0.759777,0.756142,0.756339,0.756339,0.755946,0.756044,0.755946
1698,0.761414,0.761414,0.761316,0.760923,0.761021,0.761021,0.782043,0.782142,0.78224,0.789607,0.789607,0.789607,0.813773,0.813871,0.813969,0.638228,0.638425,0.638425,0.734498,0.734498,0.734498,0.729193,0.729095,0.729193,0.690391,0.690292,0.690292,0.788232,0.788134,0.788134,0.735087,0.734891,0.734989,0.675754,0.675852,0.675754,0.758762,0.759253,0.759351,0.759842,0.759744,0.759842,0.756208,0.756404,0.756404,0.756109,0.756109,0.756011
