548.500	0.071332
548.250	0.071357
548.000	0.071933
547.750	0.071349
547.500	0.074106
547.250	0.074993
547.000	0.073813
546.750	0.073528
546.500	0.074015
546.250	0.073854
546.000	0.075643
545.750	0.074756
545.500	0.078283
545.250	0.077988
545.000	0.078465
544.750	0.080239
544.500	0.079186
544.250	0.078848
544.000	0.080928
543.750	0.080961
543.500	0.085325
543.250	0.082203
543.000	0.085249
542.750	0.083940
542.500	0.085493
542.250	0.086162
542.000	0.087707
541.750	0.088620
541.500	0.089758
541.250	0.090901
541.000	0.091016
540.750	0.092756
540.500	0.091298
540.250	0.093349
540.000	0.094063
539.750	0.095154
539.500	0.095038
539.250	0.096832
539.000	0.095315
538.750	0.097393
538.500	0.098275
538.250	0.098107
538.000	0.100773
537.750	0.102400
537.500	0.101213
537.250	0.101435
537.000	0.101525
536.750	0.100376
536.500	0.102075
536.250	0.101854
536.000	0.103396
535.750	0.103939
535.500	0.103750
535.250	0.104672
535.000	0.104207
534.750	0.104608
534.500	0.102944
534.250	0.104355
534.000	0.103977
533.750	0.102259
533.500	0.101458
533.250	0.100182
533.000	0.098934
532.750	0.101810
532.500	0.099880
532.250	0.098536
532.000	0.098171
531.750	0.099550
531.500	0.099039
531.250	0.099174
531.000	0.096275
530.750	0.097159
530.500	0.095771
530.250	0.095899
530.000	0.095648
529.750	0.095261
529.500	0.094347
529.250	0.094820
529.000	0.091573
528.750	0.093076
528.500	0.091493
528.250	0.089789
528.000	0.088203
527.750	0.089263
527.500	0.087254
527.250	0.088066
527.000	0.086397
526.750	0.085859
526.500	0.087349
526.250	0.085754
526.000	0.083181
525.750	0.085269
525.500	0.084500
525.250	0.082592
525.000	0.081552
524.750	0.084096
524.500	0.081083
524.250	0.080593
524.000	0.079918
523.750	0.081262
523.500	0.079962
523.250	0.078757
523.000	0.079433
522.750	0.077814
522.500	0.078959
522.250	0.075683
522.000	0.078109
521.750	0.075919
521.500	0.074846
521.250	0.076310
521.000	0.074308
520.750	0.077008
520.500	0.074580
520.250	0.076566
520.000	0.074511
519.750	0.075034
519.500	0.073121
519.250	0.072089
519.000	0.071148
518.750	0.073690
518.500	0.073188
518.250	0.074507
518.000	0.073446
517.750	0.072599
517.500	0.073773
517.250	0.074461
517.000	0.073311
516.750	0.070767
516.500	0.072560
516.250	0.072856
516.000	0.074705
515.750	0.072487
515.500	0.071976
515.250	0.072196
515.000	0.074386
514.750	0.074101
514.500	0.073014
514.250	0.071667
514.000	0.073084
513.750	0.075118
513.500	0.072783
513.250	0.074726
513.000	0.073308
512.750	0.075120
512.500	0.074440
512.250	0.075310
512.000	0.074403
511.750	0.074820
